composable_id,repo,file,composable,loc
RevenueCat__purchases-android::StackComponentView.kt::StackComponentView_Preview_HorizontalChildrenFillWidth,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/stack/StackComponentView.kt,StackComponentView_Preview_HorizontalChildrenFillWidth,41
RevenueCat__purchases-android::StackComponentView.kt::StackComponentView_Preview_VerticalChildrenFillHeight,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/stack/StackComponentView.kt,StackComponentView_Preview_VerticalChildrenFillHeight,41
RevenueCat__purchases-android::StackComponentView.kt::StackComponentView_Preview_Distribution_Without_Spacing_Fit_Size,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/stack/StackComponentView.kt,StackComponentView_Preview_Distribution_Without_Spacing_Fit_Size,51
RevenueCat__purchases-android::StackComponentView.kt::StackComponentView_Preview_Distribution_Without_Spacing,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/stack/StackComponentView.kt,StackComponentView_Preview_Distribution_Without_Spacing,51
RevenueCat__purchases-android::StackComponentView.kt::StackComponentView_Preview_Distribution_SpaceAround_With_Fill_Children,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/stack/StackComponentView.kt,StackComponentView_Preview_Distribution_SpaceAround_With_Fill_Children,47
RevenueCat__purchases-android::StackComponentView.kt::StackComponentView_Preview_Distribution_With_Spacing,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/stack/StackComponentView.kt,StackComponentView_Preview_Distribution_With_Spacing,51
RevenueCat__purchases-android::StackComponentView.kt::StackComponentView_Preview_HorizontalDivider,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/stack/StackComponentView.kt,StackComponentView_Preview_HorizontalDivider,29
RevenueCat__purchases-android::StackComponentView.kt::StackComponentView_Preview_VerticalDivider,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/stack/StackComponentView.kt,StackComponentView_Preview_VerticalDivider,33
RevenueCat__purchases-android::StackComponentView.kt::StackComponentView_Preview_ContentAlpha,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/stack/StackComponentView.kt,StackComponentView_Preview_ContentAlpha,11
RevenueCat__purchases-android::StackComponentView.kt::StackComponentView_Preview_Clickable_With_Overflowing_Child_Shadow,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/stack/StackComponentView.kt,StackComponentView_Preview_Clickable_With_Overflowing_Child_Shadow,38
RevenueCat__purchases-android::StackComponentView.kt::StackComponentView_Preview_NestedBadge_Caller_Modifier_Applied_Twice,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/stack/StackComponentView.kt,StackComponentView_Preview_NestedBadge_Caller_Modifier_Applied_Twice,27
RevenueCat__purchases-android::StackComponentView.kt::StackComponentView_Preview_EdgeToEdgeBadge_Caller_Modifier_Applied_Twice,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/stack/StackComponentView.kt,StackComponentView_Preview_EdgeToEdgeBadge_Caller_Modifier_Applied_Twice,27
RevenueCat__purchases-android::StackComponentView.kt::previewChildren,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/stack/StackComponentView.kt,previewChildren,77
RevenueCat__purchases-android::IconComponentView.kt::IconComponentView,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/iconcomponent/IconComponentView.kt,IconComponentView,45
RevenueCat__purchases-android::IconComponentView.kt::IconComponentView_Preview,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/iconcomponent/IconComponentView.kt,IconComponentView_Preview,16
RevenueCat__purchases-android::IconComponentView.kt::IconComponentView_Margin_Preview,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/iconcomponent/IconComponentView.kt,IconComponentView_Margin_Preview,19
RevenueCat__purchases-android::TimelineComponentView.kt::TimelineComponentView,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/timeline/TimelineComponentView.kt,TimelineComponentView,150
RevenueCat__purchases-android::TimelineComponentView.kt::TimelineComponentView_Align_Title_Preview,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/timeline/TimelineComponentView.kt,TimelineComponentView_Align_Title_Preview,11
RevenueCat__purchases-android::TimelineComponentView.kt::TimelineComponentView_Align_TitleAndDescription_Preview,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/timeline/TimelineComponentView.kt,TimelineComponentView_Align_TitleAndDescription_Preview,11
RevenueCat__purchases-android::TimelineComponentView.kt::TimelineComponentView_Connector_Margin_Preview,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/timeline/TimelineComponentView.kt,TimelineComponentView_Connector_Margin_Preview,14
RevenueCat__purchases-android::TimelineComponentView.kt::TimelineComponentView_Size_Preview,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/timeline/TimelineComponentView.kt,TimelineComponentView_Size_Preview,25
RevenueCat__purchases-android::TimelineComponentView.kt::TimelineComponentView_TextSize_Preview,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/timeline/TimelineComponentView.kt,TimelineComponentView_TextSize_Preview,86
RevenueCat__purchases-android::TimelineComponentView.kt::previewStyle,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/timeline/TimelineComponentView.kt,previewStyle,27
RevenueCat__purchases-android::TimelineComponentView.kt::previewItems,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/timeline/TimelineComponentView.kt,previewItems,33
RevenueCat__purchases-android::TimelineComponentView.kt::previewItem,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/timeline/TimelineComponentView.kt,previewItem,64
RevenueCat__purchases-android::TimelineComponentView.kt::previewItem,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/timeline/TimelineComponentView.kt,previewItem,47
RevenueCat__purchases-android::TimelineComponentView.kt::previewIcon,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/timeline/TimelineComponentView.kt,previewIcon,21
RevenueCat__purchases-android::HeaderComponentView.kt::HeaderComponentView,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/header/HeaderComponentView.kt,HeaderComponentView,9
RevenueCat__purchases-android::StickyFooterComponentView.kt::StickyFooterComponentView,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/stickyfooter/StickyFooterComponentView.kt,StickyFooterComponentView,7
RevenueCat__purchases-android::PackageComponentView.kt::PackageComponentView,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/main/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/pkg/PackageComponentView.kt,PackageComponentView,7
RevenueCat__purchases-android::TemplatePreviews.kt::PaywallComponentsTemplate_Preview,RevenueCat__purchases-android,RevenueCat__purchases-android/ui/revenuecatui/src/debug/kotlin/com/revenuecat/purchases/ui/revenuecatui/components/TemplatePreviews.kt,PaywallComponentsTemplate_Preview,33
googol-apps__Gallery::Home.kt::Permission,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/Home.kt,Permission,32
googol-apps__Gallery::Home.kt::NavigationBar,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/Home.kt,NavigationBar,117
googol-apps__Gallery::Home.kt::Home,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/Home.kt,Home,167
googol-apps__Gallery::Settings.kt::GroupHeader,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/settings/Settings.kt,GroupHeader,15
googol-apps__Gallery::Settings.kt::Sponsor,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/settings/Settings.kt,Sponsor,88
googol-apps__Gallery::Settings.kt::ColumnScope,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/settings/Settings.kt,ColumnScope,75
googol-apps__Gallery::Settings.kt::Settings,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/settings/Settings.kt,Settings,147
googol-apps__Gallery::Delegates.kt::lottieAnimationPainter,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/common/compose/Delegates.kt,lottieAnimationPainter,20
googol-apps__Gallery::Delegates.kt::lottieAnimationPainter,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/common/compose/Delegates.kt,lottieAnimationPainter,18
googol-apps__Gallery::Delegates.kt::rememberPlayerController,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/common/compose/Delegates.kt,rememberPlayerController,16
googol-apps__Gallery::Delegates.kt::PlayerView,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/common/compose/Delegates.kt,PlayerView,10
googol-apps__Gallery::Delegates.kt::purchase,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/common/compose/Delegates.kt,purchase,17
googol-apps__Gallery::FloatingMenu.kt::FloatingActionMenu,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/common/compose/FloatingMenu.kt,FloatingActionMenu,36
googol-apps__Gallery::FloatingMenu.kt::FloatingActionMenu,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/common/compose/FloatingMenu.kt,FloatingActionMenu,28
googol-apps__Gallery::Filters.kt::Filters,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/common/compose/Filters.kt,Filters,77
googol-apps__Gallery::AppBar.kt::FloatingLargeTopAppBar,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/common/compose/AppBar.kt,FloatingLargeTopAppBar,8
googol-apps__Gallery::AppBar.kt::AdaptiveLargeTopAppBar,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/common/compose/AppBar.kt,AdaptiveLargeTopAppBar,8
googol-apps__Gallery::IntentViewer.kt::MediaPlayer,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/viewer/IntentViewer.kt,MediaPlayer,37
googol-apps__Gallery::IntentViewer.kt::ImageViewer,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/viewer/IntentViewer.kt,ImageViewer,137
googol-apps__Gallery::IntentViewer.kt::IntentViewer,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/viewer/IntentViewer.kt,IntentViewer,9
googol-apps__Gallery::MediaViewer.kt::Carousel,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/viewer/MediaViewer.kt,Carousel,121
googol-apps__Gallery::MediaViewer.kt::MediaViewer,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/viewer/MediaViewer.kt,MediaViewer,167
googol-apps__Gallery::Details.kt::Info,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/viewer/Details.kt,Info,26
googol-apps__Gallery::Details.kt::DetailsViewDialog,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/viewer/Details.kt,DetailsViewDialog,81
googol-apps__Gallery::MediaViewerTopAppBar.kt::MediaViewerTopAppBar,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/viewer/MediaViewerTopAppBar.kt,MediaViewerTopAppBar,8
googol-apps__Gallery::LockScreen.kt::LockScreen,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/lockscreen/LockScreen.kt,LockScreen,25
googol-apps__Gallery::Files.kt::Files,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/files/Files.kt,Files,203
googol-apps__Gallery::MediaFile.kt::MediaFile,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/files/MediaFile.kt,MediaFile,76
googol-apps__Gallery::Shortcut.kt::Shortcut,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/folders/Shortcut.kt,Shortcut,41
googol-apps__Gallery::Folders.kt::Folders,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/folders/Folders.kt,Folders,142
googol-apps__Gallery::Folder.kt::Folder,googol-apps__Gallery,googol-apps__Gallery/app/src/main/java/com/zs/gallery/folders/Folder.kt,Folder,62
jordond__MaterialKolor::HomeScreen.kt::HomeScreen,jordond__MaterialKolor,jordond__MaterialKolor/builder/shared/src/commonMain/kotlin/com/materialkolor/builder/ui/home/HomeScreen.kt,HomeScreen,79
jordond__MaterialKolor::ContrastSelector.kt::ContrastSelector,jordond__MaterialKolor,jordond__MaterialKolor/builder/shared/src/commonMain/kotlin/com/materialkolor/builder/ui/home/components/ContrastSelector.kt,ContrastSelector,6
jordond__MaterialKolor::ContrastSelector.kt::ContrastButton,jordond__MaterialKolor,jordond__MaterialKolor/builder/shared/src/commonMain/kotlin/com/materialkolor/builder/ui/home/components/ContrastSelector.kt,ContrastButton,33
jordond__MaterialKolor::ContrastSelector.kt::Contrast,jordond__MaterialKolor,jordond__MaterialKolor/builder/shared/src/commonMain/kotlin/com/materialkolor/builder/ui/home/components/ContrastSelector.kt,Contrast,9
jordond__MaterialKolor::ContrastSelector.kt::Contrast,jordond__MaterialKolor,jordond__MaterialKolor/builder/shared/src/commonMain/kotlin/com/materialkolor/builder/ui/home/components/ContrastSelector.kt,Contrast,9
jordond__MaterialKolor::ExportDialog.kt::ExportDialog,jordond__MaterialKolor,jordond__MaterialKolor/builder/shared/src/commonMain/kotlin/com/materialkolor/builder/ui/home/components/ExportDialog.kt,ExportDialog,34
